;107;CHORIZO ESPECIAL X 15 KG;5;L 5 M HERMOSO/DORREGO;0;
;107;CHORIZO ESPECIAL X 15 KG;6;L 6 JUMBO;0;
;107;CHORIZO ESPECIAL X 15 KG;7;L 7 GRUPO DON BARTOLOMEO;0;
;107;CHORIZO ESPECIAL X 15 KG;8;L 8 INC;0;
;107;CHORIZO ESPECIAL X 15 KG;9;L 9 SUCURSALES;0;
;107;CHORIZO ESPECIAL X 15 KG;11;L 11 PLANETA EMPANADA;0;
;107;CHORIZO ESPECIAL X 15 KG;19;L 19 SANG SHENG;0;
;107;CHORIZO ESPECIAL X 15 KG;21;L 21 MITILLI LEANDRO;0;
;107;CHORIZO ESPECIAL X 15 KG;23;L 23 MITILLI JORGE;0;
;107;CHORIZO ESPECIAL X 15 KG;25;L 25 FRAVA;216.489;
;107;CHORIZO ESPECIAL X 15 KG;36;L 36 MAYCAR SA (VITAL);0;
;107;CHORIZO ESPECIAL X 15 KG;39;L39 BYB BELEN BOSCARDIN;0;
;107;CHORIZO ESPECIAL X 15 KG;41;L41 ENV AL VACIO;169.281;
;107;CHORIZO ESPECIAL X 15 KG;43;L43 GONZALEZ RENE;0;
;107;CHORIZO ESPECIAL X 15 KG;24;L24 FRIDO;0;
;107;CHORIZO ESPECIAL X 15 KG;49;L CARITAS;0;
;107;CHORIZO ESPECIAL X 15 KG;10;L10 USHBAHIA SRL;0;
;107;CHORIZO ESPECIAL X 15 KG;22;L PECORILE;0;
;107;CHORIZO ESPECIAL X 15 KG;50;CENTRAL DE RESTAURANTES;0;
;107;CHORIZO ESPECIAL X 15 KG;51;MAYCAR TROZADO AL VACIO;0;
;107;CHORIZO ESPECIAL X 15 KG;52;CENCOSUD;0;
;108;MORCILLA CON NUEZ;50;CENTRAL DE RESTAURANTES;7829715046;
;108;MORCILLA CON NUEZ;51;MAYCAR TROZADO AL VACIO;0;
;108;MORCILLA CON NUEZ;52;CENCOSUD;2580749006;
;108;MORCILLA CON NUEZ;26;TOTO SAPORE;301.833;
;108;MORCILLA CON NUEZ;1;L 1 COMERCIO;248.8605;
;108;MORCILLA CON NUEZ;2;L 2 VILLARINO;268.632;
;108;MORCILLA CON NUEZ;3;L3 MAYORISTA;240.87;
;108;MORCILLA CON NUEZ;4;L 4 P ALTA/SIERRA;284.781;
;108;MORCILLA CON NUEZ;5;L 5 M HERMOSO/DORREGO;230.853;
;108;MORCILLA CON NUEZ;6;L 6 JUMBO;137.5;
;108;MORCILLA CON NUEZ;7;L 7 GRUPO DON BARTOLOMEO;393.0045;
;108;MORCILLA CON NUEZ;8;L 8 INC;187;
;108;MORCILLA CON NUEZ;9;L 9 SUCURSALES;68.662;
