"r01;r02;id;r01;prevta"
"00000350;SUPREMA;26;L60 TOTO SAPORE;786.12600
"00000350;SUPREMA;41;L41 ENV AL VACIO;0.00000
"00000350;SUPREMA;54;USUARIO FAENA  BBCA;1.00000
"00000350;SUPREMA;1;L1 COMERCIO;0.00000
"00000125;PASTA DE CHORIZO;2;L2 VILLARINO;0.00000
"00000125;PASTA DE CHORIZO;52;PM MEAT CHAIN BONARENSE;0.00000
"00000125;PASTA DE CHORIZO;54;USUARIO FAENA  BBCA;0.00000
"00000125;PASTA DE CHORIZO;4;L3 P ALTA/SIERRA/MONTE;0.00000
"00000125;PASTA DE CHORIZO;53;MD;0.00000
"00000125;PASTA DE CHORIZO;26;L60 TOTO SAPORE;0.00000
"00000125;PASTA DE CHORIZO;1;L1 COMERCIO;0.00000
"00000125;PASTA DE CHORIZO;55;L55 MARTIN LISTA;0.00000
"00000125;PASTA DE CHORIZO;41;L41 ENV AL VACIO;0.00000
"00000321;CORTE PARRILLA (CERDO);2;L2 VILLARINO;8727.45500
"00000321;CORTE PARRILLA (CERDO);52;PM MEAT CHAIN BONARENSE;6177.72100
"00000321;CORTE PARRILLA (CERDO);4;L3 P ALTA/SIERRA/MONTE;8727.45500
"00000321;CORTE PARRILLA (CERDO);53;MD;0.00000
"00000321;CORTE PARRILLA (CERDO);26;L60 TOTO SAPORE;26273.44500
"00000321;CORTE PARRILLA (CERDO);54;USUARIO FAENA  BBCA;0.00000
"00000321;CORTE PARRILLA (CERDO);1;L1 COMERCIO;8393.92400
"00000321;CORTE PARRILLA (CERDO);41;L41 ENV AL VACIO;154.12950
"00000321;CORTE PARRILLA (CERDO);55;L55 MARTIN LISTA;6036.30500
"00000420;CORTE MADRON;55;L55 MARTIN LISTA;0.00000
"00000420;CORTE MADRON;26;L60 TOTO SAPORE;0.00000
"00000420;CORTE MADRON;54;USUARIO FAENA  BBCA;1.00000
"00000420;CORTE MADRON;1;L1 COMERCIO;0.00000
"00000420;CORTE MADRON;41;L41 ENV AL VACIO;0.00000
"00000420;CORTE MADRON;53;MD;0.00000
"00000420;CORTE MADRON;2;L2 VILLARINO;0.00000
"00000420;CORTE MADRON;52;PM MEAT CHAIN BONARENSE;0.00000
"00000420;CORTE MADRON;4;L3 P ALTA/SIERRA/MONTE;0.00000
"00000228;EMBUTIDOS I (CHORIZO COMUN  y VASCA);41;L41 ENV AL VACIO;0.00000
"00000228;EMBUTIDOS I (CHORIZO COMUN  y VASCA);53;MD;0.00000
"00000228;EMBUTIDOS I (CHORIZO COMUN  y VASCA);2;L2 VILLARINO;0.00000
"00000228;EMBUTIDOS I (CHORIZO COMUN  y VASCA);52;PM MEAT CHAIN BONARENSE;0.00000
"00000228;EMBUTIDOS I (CHORIZO COMUN  y VASCA);55;L55 MARTIN LISTA;0.00000
"00000228;EMBUTIDOS I (CHORIZO COMUN  y VASCA);4;L3 P ALTA/SIERRA/MONTE;0.00000
"00000228;EMBUTIDOS I (CHORIZO COMUN  y VASCA);54;USUARIO FAENA  BBCA;0.00000
"00000228;EMBUTIDOS I (CHORIZO COMUN  y VASCA);26;L60 TOTO SAPORE;0.00000
"00000228;EMBUTIDOS I (CHORIZO COMUN  y VASCA);1;L1 COMERCIO;0.00000
"00000229;CERDO I (PURO CERDO-MOR.VERDEO Y NUEZ);1;L1 COMERCIO;0.00000
"00000229;CERDO I (PURO CERDO-MOR.VERDEO Y NUEZ);2;L2 VILLARINO;0.00000
"00000229;CERDO I (PURO CERDO-MOR.VERDEO Y NUEZ);26;L60 TOTO SAPORE;0.00000
"00000229;CERDO I (PURO CERDO-MOR.VERDEO Y NUEZ);4;L3 P ALTA/SIERRA/MONTE;0.00000
"00000229;CERDO I (PURO CERDO-MOR.VERDEO Y NUEZ);55;L55 MARTIN LISTA;0.00000
"00000229;CERDO I (PURO CERDO-MOR.VERDEO Y NUEZ);52;PM MEAT CHAIN BONARENSE;0.00000
"00000229;CERDO I (PURO CERDO-MOR.VERDEO Y NUEZ);41;L41 ENV AL VACIO;0.00000
"00000229;CERDO I (PURO CERDO-MOR.VERDEO Y NUEZ);53;MD;0.00000
"00000229;CERDO I (PURO CERDO-MOR.VERDEO Y NUEZ);54;USUARIO FAENA  BBCA;0.00000
"00000410;ASADO PLANCHA EXP;26;L60 TOTO SAPORE;0.00000
"00000410;ASADO PLANCHA EXP;54;USUARIO FAENA  BBCA;1.00000
"00000410;ASADO PLANCHA EXP;1;L1 COMERCIO;15384.61538
"00000410;ASADO PLANCHA EXP;41;L41 ENV AL VACIO;0.00000
"00000410;ASADO PLANCHA EXP;55;L55 MARTIN LISTA;17520.36000
"00000410;ASADO PLANCHA EXP;2;L2 VILLARINO;15384.61538
"00000410;ASADO PLANCHA EXP;52;PM MEAT CHAIN BONARENSE;11394.43800
"00000410;ASADO PLANCHA EXP;4;L3 P ALTA/SIERRA/MONTE;15384.61538
"00000410;ASADO PLANCHA EXP;53;MD;0.00000
"00000351;PANCETA FRESCA S/RECORTAR;2;L2 VILLARINO;0.00000
"00000351;PANCETA FRESCA S/RECORTAR;54;USUARIO FAENA  BBCA;0.00000
"00000351;PANCETA FRESCA S/RECORTAR;4;L3 P ALTA/SIERRA/MONTE;0.00000
"00000351;PANCETA FRESCA S/RECORTAR;53;MD;0.00000
"00000351;PANCETA FRESCA S/RECORTAR;52;PM MEAT CHAIN BONARENSE;0.00000
"00000351;PANCETA FRESCA S/RECORTAR;41;L41 ENV AL VACIO;0.00000
"00000351;PANCETA FRESCA S/RECORTAR;1;L1 COMERCIO;0.00000
"00000351;PANCETA FRESCA S/RECORTAR;55;L55 MARTIN LISTA;0.00000
"00000351;PANCETA FRESCA S/RECORTAR;26;L60 TOTO SAPORE;0.00000
"00000352;PANCETA FRESCA RECORTADA;2;L2 VILLARINO;0.00000
"00000352;PANCETA FRESCA RECORTADA;55;L55 MARTIN LISTA;0.00000
"00000352;PANCETA FRESCA RECORTADA;26;L60 TOTO SAPORE;0.00000
"00000352;PANCETA FRESCA RECORTADA;4;L3 P ALTA/SIERRA/MONTE;0.00000
"00000352;PANCETA FRESCA RECORTADA;54;USUARIO FAENA  BBCA;0.00000
"00000352;PANCETA FRESCA RECORTADA;53;MD;0.00000
"00000352;PANCETA FRESCA RECORTADA;41;L41 ENV AL VACIO;0.00000
"00000352;PANCETA FRESCA RECORTADA;52;PM MEAT CHAIN BONARENSE;0.00000
"00000352;PANCETA FRESCA RECORTADA;1;L1 COMERCIO;0.00000
"00000900;COMISION POR GESTION DE VALORES;53;MD;0.00000
"00000900;COMISION POR GESTION DE VALORES;26;L60 TOTO SAPORE;0.00000
"00000900;COMISION POR GESTION DE VALORES;54;USUARIO FAENA  BBCA;0.00000
"00000900;COMISION POR GESTION DE VALORES;1;L1 COMERCIO;0.00000
"00000900;COMISION POR GESTION DE VALORES;41;L41 ENV AL VACIO;0.00000
"00000900;COMISION POR GESTION DE VALORES;55;L55 MARTIN LISTA;0.00000
"00000900;COMISION POR GESTION DE VALORES;2;L2 VILLARINO;0.00000
"00000900;COMISION POR GESTION DE VALORES;52;PM MEAT CHAIN BONARENSE;0.00000
"00000900;COMISION POR GESTION DE VALORES;4;L3 P ALTA/SIERRA/MONTE;0.00000
"00000415;ASADO CTO. VAC. Y MAT. EXPORT;55;L55 MARTIN LISTA;18615.38800
"00000415;ASADO CTO. VAC. Y MAT. EXPORT;2;L2 VILLARINO;18086.99200
"00000415;ASADO CTO. VAC. Y MAT. EXPORT;52;PM MEAT CHAIN BONARENSE;12106.60000
"00000415;ASADO CTO. VAC. Y MAT. EXPORT;4;L3 P ALTA/SIERRA/MONTE;18086.99200
"00000415;ASADO CTO. VAC. Y MAT. EXPORT;53;MD;4841.62896
"00000415;ASADO CTO. VAC. Y MAT. EXPORT;26;L60 TOTO SAPORE;0.00000
"00000415;ASADO CTO. VAC. Y MAT. EXPORT;54;USUARIO FAENA  BBCA;1.00000
"00000415;ASADO CTO. VAC. Y MAT. EXPORT;1;L1 COMERCIO;18086.99200
"00000415;ASADO CTO. VAC. Y MAT. EXPORT;41;L41 ENV AL VACIO;0.00000
"00000424;VACIO EXPORTACION;53;MD;0.00000
"00000424;VACIO EXPORTACION;26;L60 TOTO SAPORE;0.00000
"00000424;VACIO EXPORTACION;55;L55 MARTIN LISTA;20695.92800
"00000424;VACIO EXPORTACION;1;L1 COMERCIO;18099.54751
"00000424;VACIO EXPORTACION;41;L41 ENV AL VACIO;0.00000
"00000424;VACIO EXPORTACION;2;L2 VILLARINO;18099.54751
"00000424;VACIO EXPORTACION;54;USUARIO FAENA  BBCA;1.00452
"00000424;VACIO EXPORTACION;52;PM MEAT CHAIN BONARENSE;16379.50600
"00000424;VACIO EXPORTACION;4;L3 P ALTA/SIERRA/MONTE;18099.54751
"00000425;NALGA C/TAPA EXPORTACION;54;USUARIO FAENA  BBCA;1.00000
"00000425;NALGA C/TAPA EXPORTACION;1;L1 COMERCIO;0.00000
"00000425;NALGA C/TAPA EXPORTACION;41;L41 ENV AL VACIO;0.00000
"00000425;NALGA C/TAPA EXPORTACION;2;L2 VILLARINO;0.00000
"00000425;NALGA C/TAPA EXPORTACION;52;PM MEAT CHAIN BONARENSE;0.00000
"00000425;NALGA C/TAPA EXPORTACION;4;L3 P ALTA/SIERRA/MONTE;0.00000
"00000425;NALGA C/TAPA EXPORTACION;55;L55 MARTIN LISTA;0.00000
"00000425;NALGA C/TAPA EXPORTACION;53;MD;0.00000
"00000425;NALGA C/TAPA EXPORTACION;26;L60 TOTO SAPORE;0.00000
"00000475;MATAMBRE NOVILLO EXP;4;L3 P ALTA/SIERRA/MONTE;18176.37920
"00000475;MATAMBRE NOVILLO EXP;53;MD;0.00000
"00000475;MATAMBRE NOVILLO EXP;26;L60 TOTO SAPORE;0.00000
"00000475;MATAMBRE NOVILLO EXP;54;USUARIO FAENA  BBCA;0.00000
"00000475;MATAMBRE NOVILLO EXP;1;L1 COMERCIO;18176.37920
"00000475;MATAMBRE NOVILLO EXP;41;L41 ENV AL VACIO;0.00000
"00000475;MATAMBRE NOVILLO EXP;55;L55 MARTIN LISTA;17246.60300
"00000475;MATAMBRE NOVILLO EXP;2;L2 VILLARINO;18176.37920
"00000475;MATAMBRE NOVILLO EXP;52;PM MEAT CHAIN BONARENSE;15330.31500
"00000221;LEBERWURST ENV. AL VACIO;26;L60 TOTO SAPORE;0.00000
"00000221;LEBERWURST ENV. AL VACIO;54;USUARIO FAENA  BBCA;1.00000
"00000221;LEBERWURST ENV. AL VACIO;1;L1 COMERCIO;0.00000
"00000221;LEBERWURST ENV. AL VACIO;41;L41 ENV AL VACIO;0.00000
"00000221;LEBERWURST ENV. AL VACIO;2;L2 VILLARINO;0.00000
"00000221;LEBERWURST ENV. AL VACIO;52;PM MEAT CHAIN BONARENSE;0.00000
"00000221;LEBERWURST ENV. AL VACIO;4;L3 P ALTA/SIERRA/MONTE;0.00000
"00000221;LEBERWURST ENV. AL VACIO;55;L55 MARTIN LISTA;0.00000
"00000221;LEBERWURST ENV. AL VACIO;53;MD;0.00000
"00000950;FLETES;2;L2 VILLARINO;0.00000
"00000950;FLETES;52;PM MEAT CHAIN BONARENSE;0.00000
"00000950;FLETES;4;L3 P ALTA/SIERRA/MONTE;0.00000
"00000950;FLETES;53;MD;0.00000
"00000950;FLETES;26;L60 TOTO SAPORE;0.00000
"00000950;FLETES;54;USUARIO FAENA  BBCA;0.00000
"00000950;FLETES;1;L1 COMERCIO;0.00000
"00000950;FLETES;41;L41 ENV AL VACIO;0.00000
"00000950;FLETES;55;L55 MARTIN LISTA;0.00000
"00000476;ASADO COMP NOV EXP;26;L60 TOTO SAPORE;0.00000
"00000476;ASADO COMP NOV EXP;55;L55 MARTIN LISTA;0.00000
"00000476;ASADO COMP NOV EXP;1;L1 COMERCIO;0.00000
"00000476;ASADO COMP NOV EXP;41;L41 ENV AL VACIO;0.00000
"00000476;ASADO COMP NOV EXP;54;USUARIO FAENA  BBCA;1.00000
"00000476;ASADO COMP NOV EXP;2;L2 VILLARINO;0.00000
"00000476;ASADO COMP NOV EXP;53;MD;0.00000
"00000476;ASADO COMP NOV EXP;52;PM MEAT CHAIN BONARENSE;0.00000
"00000476;ASADO COMP NOV EXP;4;L3 P ALTA/SIERRA/MONTE;0.00000
"00000477;ASADO DEL MEDIO PLANCHA EXP.;1;L1 COMERCIO;19413.57466
"00000477;ASADO DEL MEDIO PLANCHA EXP.;41;L41 ENV AL VACIO;0.00000
"00000477;ASADO DEL MEDIO PLANCHA EXP.;2;L2 VILLARINO;19413.57466
"00000477;ASADO DEL MEDIO PLANCHA EXP.;52;PM MEAT CHAIN BONARENSE;13140.27000
"00000477;ASADO DEL MEDIO PLANCHA EXP.;55;L55 MARTIN LISTA;0.00000
"00000477;ASADO DEL MEDIO PLANCHA EXP.;4;L3 P ALTA/SIERRA/MONTE;19413.57466
"00000477;ASADO DEL MEDIO PLANCHA EXP.;53;MD;0.00000
"00000477;ASADO DEL MEDIO PLANCHA EXP.;26;L60 TOTO SAPORE;0.00000
"00000477;ASADO DEL MEDIO PLANCHA EXP.;54;USUARIO FAENA  BBCA;1.00000
"00000521;ENTRAÑA DE ASADO;4;L3 P ALTA/SIERRA/MONTE;19610.00160
"00000521;ENTRAÑA DE ASADO;53;MD;0.00000
"00000521;ENTRAÑA DE ASADO;26;L60 TOTO SAPORE;25285.67800
"00000521;ENTRAÑA DE ASADO;54;USUARIO FAENA  BBCA;1.00000
"00000521;ENTRAÑA DE ASADO;1;L1 COMERCIO;19610.00160
"00000521;ENTRAÑA DE ASADO;41;L41 ENV AL VACIO;0.00000
"00000521;ENTRAÑA DE ASADO;55;L55 MARTIN LISTA;18534.36200
"00000521;ENTRAÑA DE ASADO;2;L2 VILLARINO;19610.00160
"00000521;ENTRAÑA DE ASADO;52;PM MEAT CHAIN BONARENSE;9444.88600
"00000422;RECORTE DE CARNE CONG.;26;L60 TOTO SAPORE;0.00000
"00000422;RECORTE DE CARNE CONG.;54;USUARIO FAENA  BBCA;0.00000
"00000422;RECORTE DE CARNE CONG.;1;L1 COMERCIO;9902.54720
"00000422;RECORTE DE CARNE CONG.;41;L41 ENV AL VACIO;0.00000
"00000422;RECORTE DE CARNE CONG.;55;L55 MARTIN LISTA;10692.04400
"00000422;RECORTE DE CARNE CONG.;2;L2 VILLARINO;9902.54720
"00000422;RECORTE DE CARNE CONG.;52;PM MEAT CHAIN BONARENSE;11394.43800
"00000422;RECORTE DE CARNE CONG.;4;L3 P ALTA/SIERRA/MONTE;9902.54720
"00000422;RECORTE DE CARNE CONG.;53;MD;0.00000
"00000126;PROMO PURO CERDO X5KG;52;PM MEAT CHAIN BONARENSE;0.00000
"00000126;PROMO PURO CERDO X5KG;26;L60 TOTO SAPORE;0.00000
"00000126;PROMO PURO CERDO X5KG;1;L1 COMERCIO;0.00000
"00000126;PROMO PURO CERDO X5KG;41;L41 ENV AL VACIO;0.00000
"00000126;PROMO PURO CERDO X5KG;2;L2 VILLARINO;0.00000
"00000126;PROMO PURO CERDO X5KG;55;L55 MARTIN LISTA;0.00000
"00000126;PROMO PURO CERDO X5KG;54;USUARIO FAENA  BBCA;1.00000
"00000126;PROMO PURO CERDO X5KG;4;L3 P ALTA/SIERRA/MONTE;0.00000
"00000126;PROMO PURO CERDO X5KG;53;MD;0.00000
"00000127;PROMO CHORIZO ESP X 5KG;55;L55 MARTIN LISTA;0.00000
"00000127;PROMO CHORIZO ESP X 5KG;54;USUARIO FAENA  BBCA;1.00000
"00000127;PROMO CHORIZO ESP X 5KG;4;L3 P ALTA/SIERRA/MONTE;0.00000
"00000127;PROMO CHORIZO ESP X 5KG;53;MD;0.00000
"00000127;PROMO CHORIZO ESP X 5KG;26;L60 TOTO SAPORE;0.00000
"00000127;PROMO CHORIZO ESP X 5KG;52;PM MEAT CHAIN BONARENSE;0.00000
"00000127;PROMO CHORIZO ESP X 5KG;1;L1 COMERCIO;0.00000
"00000127;PROMO CHORIZO ESP X 5KG;41;L41 ENV AL VACIO;0.00000
"00000127;PROMO CHORIZO ESP X 5KG;2;L2 VILLARINO;0.00000
"00000128;PROMO MORCILLA VASCA X 4KG;1;L1 COMERCIO;0.00000
"00000128;PROMO MORCILLA VASCA X 4KG;41;L41 ENV AL VACIO;0.00000
"00000128;PROMO MORCILLA VASCA X 4KG;55;L55 MARTIN LISTA;0.00000
"00000128;PROMO MORCILLA VASCA X 4KG;2;L2 VILLARINO;0.00000
"00000128;PROMO MORCILLA VASCA X 4KG;54;USUARIO FAENA  BBCA;1.00000
"00000128;PROMO MORCILLA VASCA X 4KG;53;MD;0.00000
"00000128;PROMO MORCILLA VASCA X 4KG;4;L3 P ALTA/SIERRA/MONTE;0.00000
"00000128;PROMO MORCILLA VASCA X 4KG;52;PM MEAT CHAIN BONARENSE;0.00000
"00000128;PROMO MORCILLA VASCA X 4KG;26;L60 TOTO SAPORE;0.00000
"00000129;PROMO SALCH. CRIOLLA X 4KG;1;L1 COMERCIO;0.00000
"00000129;PROMO SALCH. CRIOLLA X 4KG;41;L41 ENV AL VACIO;0.00000
"00000129;PROMO SALCH. CRIOLLA X 4KG;2;L2 VILLARINO;0.00000
"00000129;PROMO SALCH. CRIOLLA X 4KG;55;L55 MARTIN LISTA;0.00000
"00000129;PROMO SALCH. CRIOLLA X 4KG;4;L3 P ALTA/SIERRA/MONTE;0.00000
"00000129;PROMO SALCH. CRIOLLA X 4KG;54;USUARIO FAENA  BBCA;1.00000
"00000129;PROMO SALCH. CRIOLLA X 4KG;53;MD;0.00000
"00000129;PROMO SALCH. CRIOLLA X 4KG;26;L60 TOTO SAPORE;0.00000
"00000129;PROMO SALCH. CRIOLLA X 4KG;52;PM MEAT CHAIN BONARENSE;0.00000
"00000459;PROMO PICADA X 5KG;52;PM MEAT CHAIN BONARENSE;5201.71300
"00000459;PROMO PICADA X 5KG;4;L3 P ALTA/SIERRA/MONTE;9902.54720
"00000459;PROMO PICADA X 5KG;53;MD;0.00000
"00000459;PROMO PICADA X 5KG;26;L60 TOTO SAPORE;0.00000
"00000459;PROMO PICADA X 5KG;54;USUARIO FAENA  BBCA;1.00000
"00000459;PROMO PICADA X 5KG;1;L1 COMERCIO;9902.54720
"00000459;PROMO PICADA X 5KG;41;L41 ENV AL VACIO;0.00000
"00000459;PROMO PICADA X 5KG;55;L55 MARTIN LISTA;0.00000
"00000459;PROMO PICADA X 5KG;2;L2 VILLARINO;9902.54720
"00000240;PROMO SALAMINES X 5KG (SURTIDO);26;L60 TOTO SAPORE;0.00000
"00000240;PROMO SALAMINES X 5KG (SURTIDO);1;L1 COMERCIO;17200.90900
"00000240;PROMO SALAMINES X 5KG (SURTIDO);41;L41 ENV AL VACIO;0.00000
"00000240;PROMO SALAMINES X 5KG (SURTIDO);2;L2 VILLARINO;17200.90900
"00000240;PROMO SALAMINES X 5KG (SURTIDO);53;MD;0.00000
"00000240;PROMO SALAMINES X 5KG (SURTIDO);55;L55 MARTIN LISTA;0.00000
"00000240;PROMO SALAMINES X 5KG (SURTIDO);54;USUARIO FAENA  BBCA;1.00000
"00000240;PROMO SALAMINES X 5KG (SURTIDO);4;L3 P ALTA/SIERRA/MONTE;17200.90900
"00000240;PROMO SALAMINES X 5KG (SURTIDO);52;PM MEAT CHAIN BONARENSE;0.00000
"00000478;ASADO 5 COSTILLA EXP;2;L2 VILLARINO;0.00000
"00000478;ASADO 5 COSTILLA EXP;52;PM MEAT CHAIN BONARENSE;7117.84700
"00000478;ASADO 5 COSTILLA EXP;4;L3 P ALTA/SIERRA/MONTE;0.00000
"00000478;ASADO 5 COSTILLA EXP;53;MD;0.00000
"00000478;ASADO 5 COSTILLA EXP;26;L60 TOTO SAPORE;0.00000
"00000478;ASADO 5 COSTILLA EXP;54;USUARIO FAENA  BBCA;0.00000
"00000478;ASADO 5 COSTILLA EXP;1;L1 COMERCIO;0.00000
"00000478;ASADO 5 COSTILLA EXP;41;L41 ENV AL VACIO;0.00000
"00000478;ASADO 5 COSTILLA EXP;55;L55 MARTIN LISTA;0.00000
"00000522;DEGOLLADERA;55;L55 MARTIN LISTA;5823.53200
"00000522;DEGOLLADERA;2;L2 VILLARINO;5929.41440
"00000522;DEGOLLADERA;52;PM MEAT CHAIN BONARENSE;5823.53200
"00000522;DEGOLLADERA;4;L3 P ALTA/SIERRA/MONTE;5929.41440
"00000522;DEGOLLADERA;53;MD;5828.05430
"00000522;DEGOLLADERA;26;L60 TOTO SAPORE;0.00000
"00000522;DEGOLLADERA;54;USUARIO FAENA  BBCA;3848.41629
"00000522;DEGOLLADERA;1;L1 COMERCIO;5929.41440
"00000522;DEGOLLADERA;41;L41 ENV AL VACIO;0.00000
"00000523;CARNE CABEZA VAC.;53;MD;4334.84163
"00000523;CARNE CABEZA VAC.;55;L55 MARTIN LISTA;0.00000
"00000523;CARNE CABEZA VAC.;54;USUARIO FAENA  BBCA;2138.00905
"00000523;CARNE CABEZA VAC.;4;L3 P ALTA/SIERRA/MONTE;4409.04800
"00000523;CARNE CABEZA VAC.;26;L60 TOTO SAPORE;0.00000
"00000523;CARNE CABEZA VAC.;1;L1 COMERCIO;4409.04800
"00000523;CARNE CABEZA VAC.;41;L41 ENV AL VACIO;0.00000
"00000523;CARNE CABEZA VAC.;2;L2 VILLARINO;4409.04800
"00000523;CARNE CABEZA VAC.;52;PM MEAT CHAIN BONARENSE;4330.31500
"00000524;CORAZON DE CERDO;26;L60 TOTO SAPORE;0.00000
"00000524;CORAZON DE CERDO;54;USUARIO FAENA  BBCA;1.00000
"00000524;CORAZON DE CERDO;1;L1 COMERCIO;0.00000
"00000524;CORAZON DE CERDO;41;L41 ENV AL VACIO;0.00000
"00000524;CORAZON DE CERDO;55;L55 MARTIN LISTA;1323.05800
"00000524;CORAZON DE CERDO;2;L2 VILLARINO;0.00000
"00000524;CORAZON DE CERDO;52;PM MEAT CHAIN BONARENSE;1335.78500
"00000524;CORAZON DE CERDO;4;L3 P ALTA/SIERRA/MONTE;0.00000
"00000524;CORAZON DE CERDO;53;MD;864.22830
"00000525;PANZA DE CERDO;26;L60 TOTO SAPORE;0.00000
"00000525;PANZA DE CERDO;54;USUARIO FAENA  BBCA;1.00000
"00000525;PANZA DE CERDO;4;L3 P ALTA/SIERRA/MONTE;0.00000
"00000525;PANZA DE CERDO;41;L41 ENV AL VACIO;0.00000
"00000525;PANZA DE CERDO;55;L55 MARTIN LISTA;1323.05800
"00000525;PANZA DE CERDO;52;PM MEAT CHAIN BONARENSE;1335.78500
"00000525;PANZA DE CERDO;1;L1 COMERCIO;0.00000
"00000525;PANZA DE CERDO;53;MD;864.22830
"00000525;PANZA DE CERDO;2;L2 VILLARINO;0.00000
"00000466;CUARTO VAC DESHUESADO;26;L60 TOTO SAPORE;0.00000
"00000466;CUARTO VAC DESHUESADO;1;L1 COMERCIO;14984.08800
"00000466;CUARTO VAC DESHUESADO;55;L55 MARTIN LISTA;1.00000
"00000466;CUARTO VAC DESHUESADO;41;L41 ENV AL VACIO;0.00000
"00000466;CUARTO VAC DESHUESADO;54;USUARIO FAENA  BBCA;1.00000
"00000466;CUARTO VAC DESHUESADO;2;L2 VILLARINO;14984.08800
"00000466;CUARTO VAC DESHUESADO;52;PM MEAT CHAIN BONARENSE;0.00000
"00000466;CUARTO VAC DESHUESADO;4;L3 P ALTA/SIERRA/MONTE;14984.08800
"00000466;CUARTO VAC DESHUESADO;53;MD;0.00000
"00000467;DELANTERO VAC DESHUESADO;1;L1 COMERCIO;12378.18400
"00000467;DELANTERO VAC DESHUESADO;41;L41 ENV AL VACIO;0.00000
"00000467;DELANTERO VAC DESHUESADO;2;L2 VILLARINO;12378.18400
"00000467;DELANTERO VAC DESHUESADO;52;PM MEAT CHAIN BONARENSE;0.00000
"00000467;DELANTERO VAC DESHUESADO;55;L55 MARTIN LISTA;1.00000
"00000467;DELANTERO VAC DESHUESADO;54;USUARIO FAENA  BBCA;1.00000
"00000467;DELANTERO VAC DESHUESADO;4;L3 P ALTA/SIERRA/MONTE;12378.18400
"00000467;DELANTERO VAC DESHUESADO;53;MD;0.00000
"00000467;DELANTERO VAC DESHUESADO;26;L60 TOTO SAPORE;0.00000
"00000479;ASADO C / VACIO EXP.;26;L60 TOTO SAPORE;0.00000
"00000479;ASADO C / VACIO EXP.;54;USUARIO FAENA  BBCA;0.00000
"00000479;ASADO C / VACIO EXP.;1;L1 COMERCIO;16696.83258
"00000479;ASADO C / VACIO EXP.;41;L41 ENV AL VACIO;0.00000
"00000479;ASADO C / VACIO EXP.;55;L55 MARTIN LISTA;15927.60181
"00000479;ASADO C / VACIO EXP.;2;L2 VILLARINO;16696.83258
"00000479;ASADO C / VACIO EXP.;52;PM MEAT CHAIN BONARENSE;11945.70136
"00000479;ASADO C / VACIO EXP.;4;L3 P ALTA/SIERRA/MONTE;16696.83258
"00000479;ASADO C / VACIO EXP.;53;MD;0.00000
"00000480;ASADO EXP. RECORTADO EN CAJA;41;L41 ENV AL VACIO;0.00000
"00000480;ASADO EXP. RECORTADO EN CAJA;2;L2 VILLARINO;0.00000
"00000480;ASADO EXP. RECORTADO EN CAJA;52;PM MEAT CHAIN BONARENSE;0.00000
"00000480;ASADO EXP. RECORTADO EN CAJA;4;L3 P ALTA/SIERRA/MONTE;0.00000
"00000480;ASADO EXP. RECORTADO EN CAJA;53;MD;0.00000
"00000480;ASADO EXP. RECORTADO EN CAJA;26;L60 TOTO SAPORE;0.00000
"00000480;ASADO EXP. RECORTADO EN CAJA;54;USUARIO FAENA  BBCA;0.00000
"00000480;ASADO EXP. RECORTADO EN CAJA;55;L55 MARTIN LISTA;0.00000
"00000480;ASADO EXP. RECORTADO EN CAJA;1;L1 COMERCIO;0.00000
"00000468;CUARTO VAC. PESADO;54;USUARIO FAENA  BBCA;0.00000
"00000468;CUARTO VAC. PESADO;55;L55 MARTIN LISTA;0.00000
"00000468;CUARTO VAC. PESADO;1;L1 COMERCIO;0.00000
"00000468;CUARTO VAC. PESADO;41;L41 ENV AL VACIO;0.00000
"00000468;CUARTO VAC. PESADO;2;L2 VILLARINO;0.00000
"00000468;CUARTO VAC. PESADO;52;PM MEAT CHAIN BONARENSE;0.00000
"00000468;CUARTO VAC. PESADO;4;L3 P ALTA/SIERRA/MONTE;0.00000
"00000468;CUARTO VAC. PESADO;53;MD;0.00000
"00000468;CUARTO VAC. PESADO;26;L60 TOTO SAPORE;0.00000
"00000322;CHURRASQUITO DE CERDO;4;L3 P ALTA/SIERRA/MONTE;12542.99200
"00000322;CHURRASQUITO DE CERDO;53;MD;0.00000
"00000322;CHURRASQUITO DE CERDO;26;L60 TOTO SAPORE;0.00000
"00000322;CHURRASQUITO DE CERDO;54;USUARIO FAENA  BBCA;0.00000
"00000322;CHURRASQUITO DE CERDO;1;L1 COMERCIO;12542.99200
"00000322;CHURRASQUITO DE CERDO;41;L41 ENV AL VACIO;0.00000
"00000322;CHURRASQUITO DE CERDO;55;L55 MARTIN LISTA;9877.60400
"00000322;CHURRASQUITO DE CERDO;2;L2 VILLARINO;12542.99200
"00000322;CHURRASQUITO DE CERDO;52;PM MEAT CHAIN BONARENSE;9877.60400
"00000114;CHORIZO DE CORDERO;4;L3 P ALTA/SIERRA/MONTE;16520.66116
"00000114;CHORIZO DE CORDERO;53;MD;0.00000
"00000114;CHORIZO DE CORDERO;26;L60 TOTO SAPORE;0.00000
"00000114;CHORIZO DE CORDERO;54;USUARIO FAENA  BBCA;0.00000
"00000114;CHORIZO DE CORDERO;1;L1 COMERCIO;16520.66116
"00000114;CHORIZO DE CORDERO;41;L41 ENV AL VACIO;0.00000
"00000114;CHORIZO DE CORDERO;55;L55 MARTIN LISTA;0.00000
"00000114;CHORIZO DE CORDERO;2;L2 VILLARINO;16520.66116
