ID,r01,r02,r03,r04,r05,r06,r07,r08,r09,r10,r11,r12,r13,r14,r15,r16,r17,r18,r19,r20,r21,r22,r23,r24,r25,r26,r27,r28,r29,r30,r31,r32,r33,r34,r35,r36,r37,r38,r39,r40,r41,r42,r43
195,00005028,"LOMITO AHUMADO MITY","2012-09-11 00:00:00",0,1.00000,0.00000,0.00000,0.00000,,0,0,0,"2012-09-11 00:00:00",0.00000,0.00000,0.00000,1,0.00000,0.00000,0,,1,0.00000,"2013-09-25 00:00:00",0.00000,0.00000,"2019-12-09 15:08:28",0,0,0,4902,0,NULL,"LOMITO AHUMADO MITY",0.00000,NULL,NULL,1,NULL,Bultos,0.00000,0,120
196,00005029,"SALAMIN PIC.GRUESO EST.CAMPO MITY","2012-09-11 00:00:00",0,1.00000,0.00000,0.00000,0.00000,,0,0,0,"2015-11-19 00:00:00",0.00000,0.00000,0.00000,1,0.00000,0.00000,0,,1,-4.70000,"2015-11-19 00:00:00",0.00000,0.00000,"2019-12-18 14:14:22",0,0,0,4902,0,NULL,"SALAMIN PIC.GRUESO EST.CAMPO MITY",0.00000,NULL,NULL,1,NULL,Bultos,0.00000,0,120
197,00005030,"LONGANIZA NAPOLITANA MITY","2012-09-11 00:00:00",0,1.00000,0.00000,0.00000,0.00000,,0,0,0,"2012-09-11 00:00:00",0.00000,0.00000,0.00000,1,0.00000,0.00000,0,,1,0.00000,"2013-09-25 00:00:00",0.00000,0.00000,"2019-12-09 15:08:29",0,0,0,4902,0,NULL,"LONGANIZA NAPOLITANA MITY",0.00000,NULL,NULL,1,NULL,Bultos,0.00000,0,120
198,00009001,"LONGANIZA ESPA¥OLA MITY X KG","2010-07-16 00:00:00",0,1.00000,0.00000,0.00000,0.00000,,0,0,0,"2013-11-13 00:00:00",0.00000,0.00000,0.00000,1,0.00000,0.00000,0,,1,0.00000,"2013-09-25 00:00:00",0.00000,0.00000,"2019-12-09 15:08:29",0,0,0,4901,0,NULL,"LONGANIZA ESPA¥OLA MITY X KG",0.00000,NULL,NULL,1,NULL,Bultos,0.00000,0,120
199,00009002,"RIOJANITOS MITY X KG","2010-07-16 00:00:00",0,1.00000,0.00000,0.00000,0.00000,,0,0,0,"2013-10-26 00:00:00",0.00000,0.00000,0.00000,1,0.00000,0.00000,0,,1,0.00000,"2013-09-25 00:00:00",0.00000,0.00000,"2019-12-09 15:08:29",0,0,0,4901,0,NULL,"RIOJANITOS MITY X KG",0.00000,NULL,NULL,1,NULL,Bultos,0.00000,0,120
200,00009003,"PANCETA SALADA MITY X KG","2010-07-16 00:00:00",0,1.00000,0.00000,0.00000,0.00000,,0,0,0,"2013-09-21 00:00:00",0.00000,0.00000,0.00000,1,0.00000,0.00000,0,,1,0.00000,"2013-09-25 00:00:00",0.00000,0.00000,"2019-12-09 15:08:29",0,0,0,4901,0,NULL,"PANCETA SALADA MITY X KG",0.00000,NULL,NULL,1,NULL,Bultos,0.00000,0,120
201,00009004,"LONGANIZA NAPOLITANA MITY X KG","2010-07-16 00:00:00",0,1.00000,0.00000,0.00000,0.00000,,0,0,0,"2013-01-14 00:00:00",0.00000,0.00000,0.00000,1,0.00000,0.00000,0,,1,0.00000,"2013-09-25 00:00:00",0.00000,0.00000,"2019-12-09 15:08:29",0,0,0,4901,0,NULL,"LONGANIZA NAPOLITANA MITY X KG",0.00000,NULL,NULL,1,NULL,Bultos,0.00000,0,120
202,00009005,"LONGANIZA CALABRESA MITY X KG","2010-07-16 00:00:00",0,1.00000,0.00000,0.00000,0.00000,,0,0,0,"2013-01-14 00:00:00",0.00000,0.00000,0.00000,1,0.00000,0.00000,0,,1,0.00000,"2013-09-25 00:00:00",0.00000,0.00000,"2019-12-09 15:08:29",0,0,0,4901,0,NULL,"LONGANIZA CALABRESA MITY X KG",0.00000,NULL,NULL,1,NULL,Bultos,0.00000,0,120
203,00009006,"QUESO DE CERDO MITY X KG","2010-07-16 00:00:00",0,1.00000,0.00000,0.00000,0.00000,,0,0,0,"2013-10-22 00:00:00",0.00000,0.00000,0.00000,1,0.00000,0.00000,0,,1,0.00000,"2013-09-25 00:00:00",0.00000,0.00000,"2019-12-09 15:08:29",0,0,0,4901,0,NULL,"QUESO DE CERDO MITY X KG",0.00000,NULL,NULL,1,NULL,Bultos,0.00000,0,120
204,00009007,"JAMON CRUDO LISTO MITY X KG","2010-07-16 00:00:00",0,1.00000,0.00000,0.00000,0.00000,,0,0,0,"2015-12-11 00:00:00",0.00000,0.00000,0.00000,1,0.00000,0.00000,0,,1,-5.20000,"2015-12-11 00:00:00",0.00000,0.00000,"2019-12-09 15:08:29",0,0,0,4901,0,NULL,"JAMON CRUDO LISTO MITY X KG",0.00000,NULL,NULL,1,NULL,Bultos,0.00000,0,120
205,00009008,"PALETA COCIDA MITY X KG","2010-07-16 00:00:00",0,1.00000,0.00000,0.00000,0.00000,,0,0,0,"2017-01-14 00:00:00",0.00000,0.00000,0.00000,1,0.00000,0.00000,0,,1,-40.50000,"2017-01-14 00:00:00",0.00000,0.00000,"2019-12-09 15:08:29",0,0,0,4901,0,NULL,"PALETA COCIDA MITY X KG",0.00000,NULL,NULL,1,NULL,Bultos,0.00000,0,120
206,00009009,"MORTADELA MITY X KG","2010-07-16 00:00:00",0,1.00000,0.00000,0.00000,0.00000,,0,0,0,"2013-10-09 00:00:00",0.00000,0.00000,0.00000,1,0.00000,0.00000,0,,1,0.00000,"2013-09-25 00:00:00",0.00000,0.00000,"2019-12-09 15:08:29",0,0,0,4901,0,NULL,"MORTADELA MITY X KG",0.00000,NULL,NULL,1,NULL,Bultos,0.00000,0,120
207,00009010,"SALAMIN PICADO GRUESO MITY X KG","2010-07-16 00:00:00",0,1.00000,0.00000,0.00000,0.00000,,0,0,0,"2013-10-26 00:00:00",0.00000,0.00000,0.00000,1,0.00000,0.00000,0,,1,0.00000,"2013-09-25 00:00:00",0.00000,0.00000,"2019-12-18 14:14:22",0,0,0,4901,0,NULL,"SALAMIN PICADO GRUESO MITY X KG",0.00000,NULL,NULL,1,NULL,Bultos,0.00000,0,120
208,00009011,"SALAMIN PICADO FINO MITY X KG","2010-07-16 00:00:00",0,1.00000,0.00000,0.00000,0.00000,,0,0,0,"2013-11-13 00:00:00",0.00000,0.00000,0.00000,1,0.00000,0.00000,0,,1,0.00000,"2013-09-25 00:00:00",0.00000,0.00000,"2019-12-18 14:14:22",0,0,0,4901,0,NULL,"SALAMIN PICADO FINO MITY X KG",0.00000,NULL,NULL,1,NULL,Bultos,0.00000,0,120
209,00559000,"CHORIZO ESPECIAL","2002-09-09 00:00:00",0,1.00000,0.00000,0.00000,0.00000,,0,0,0,"2017-08-07 00:00:00",0.00000,0.00000,0.00000,1,0.00000,0.00000,0,,1,-86.22000,"2017-08-07 00:00:00",0.00000,0.00000,"2019-12-18 14:16:44",0,0,0,4999,0,NULL,"CHORIZO ESPECIAL",0.00000,NULL,NULL,1,NULL,Bultos,0.00000,0,120
210,00559078,"CHORIZO COMUN","2002-09-09 00:00:00",0,1.00000,0.00000,0.00000,0.00000,,0,0,0,"2017-08-04 00:00:00",0.00000,0.00000,0.00000,110,0.00000,0.00000,99,,1,-120.97000,"2017-08-04 00:00:00",0.00000,0.00000,"2019-12-18 14:16:44",0,0,0,4999,0,,"CHORIZO COMUN",0.00000,0,0,1,,Bultos,0.00000,0,2
211,00559104,"SALCHICHA CRIOLLA","2002-09-09 00:00:00",0,1.00000,0.00000,0.00000,0.00000,,0,0,0,"2015-01-29 00:00:00",0.00000,0.00000,0.00000,1,0.00000,0.00000,0,,1,-1.17000,"2015-01-29 00:00:00",0.00000,0.00000,"2019-12-18 14:16:44",0,0,0,4999,0,NULL,"SALCHICHA CRIOLLA",0.00000,NULL,NULL,1,NULL,Bultos,0.00000,0,120
212,00559195,"MORCILLA CON NUEZ","2002-09-09 00:00:00",0,1.00000,0.00000,0.00000,0.00000,,0,0,0,"2014-10-25 00:00:00",0.00000,0.00000,0.00000,1,0.00000,0.00000,0,,1,-0.55000,"2014-10-25 00:00:00",0.00000,0.00000,"2019-12-18 14:16:44",0,0,0,4999,0,NULL,"MORCILLA CON NUEZ",0.00000,NULL,NULL,1,NULL,Bultos,0.00000,0,120
213,00559208,"MORCILLA VASCA","2002-09-09 00:00:00",0,1.00000,0.00000,0.00000,0.00000,,0,0,0,"2013-02-19 00:00:00",0.00000,0.00000,0.00000,1,0.00000,0.00000,0,,1,0.00000,"2013-09-25 00:00:00",0.00000,0.00000,"2019-12-18 14:16:44",0,0,0,4999,0,NULL,"MORCILLA VASCA",0.00000,NULL,NULL,1,NULL,Bultos,0.00000,0,120
214,00559260,"CHORIZO CON JAMON","2002-09-09 00:00:00",0,1.00000,0.00000,0.00000,0.00000,,0,0,0,"2002-12-10 00:00:00",0.00000,0.00000,0.00000,1,0.00000,0.00000,0,,1,0.00000,"2013-09-25 00:00:00",0.00000,0.00000,"2019-12-18 14:16:44",0,0,0,4999,0,NULL,"CHORIZO CON JAMON",0.00000,NULL,NULL,1,NULL,Bultos,0.00000,0,120
215,00559273,"CHORIZO PARMESANO","2002-09-09 00:00:00",0,1.00000,0.00000,0.00000,0.00000,,0,0,0,"2017-12-02 00:00:00",0.00000,0.00000,0.00000,1,0.00000,0.00000,0,,1,-32.26000,"2017-12-02 00:00:00",0.00000,0.00000,"2019-12-18 14:16:44",0,0,0,4999,0,NULL,"CHORIZO PARMESANO",0.00000,NULL,NULL,1,NULL,Bultos,0.00000,0,120
216,00559286,"BIFE DE CERDO","2002-09-09 00:00:00",0,1.00000,0.00000,0.00000,0.00000,,0,0,0,"2016-07-11 00:00:00",0.00000,0.00000,0.00000,1,0.00000,0.00000,0,,1,-8.20000,"2016-07-11 00:00:00",0.00000,0.00000,"2019-12-18 14:16:44",0,0,0,4999,0,NULL,"BIFE DE CERDO",0.00000,NULL,NULL,1,NULL,Bultos,0.00000,0,120
217,00559299,"PECHITO DE CERDO","2002-09-09 00:00:00",0,1.00000,0.00000,0.00000,0.00000,,0,0,0,"2015-06-05 00:00:00",0.00000,0.00000,0.00000,1,0.00000,0.00000,0,,1,-4.50000,"2015-06-05 00:00:00",0.00000,0.00000,"2019-12-18 14:16:44",0,0,0,4999,0,NULL,"PECHITO DE CERDO",0.00000,NULL,NULL,1,NULL,Bultos,0.00000,0,120
218,00559338,PATAS,"2002-09-09 00:00:00",0,1.00000,0.00000,0.00000,0.00000,,0,0,0,"2013-04-15 00:00:00",0.00000,0.00000,0.00000,1,0.00000,0.00000,0,,1,0.00000,"2013-09-25 00:00:00",0.00000,0.00000,"2019-12-18 14:16:45",0,0,0,4999,0,NULL,PATAS,0.00000,NULL,NULL,1,NULL,Bultos,0.00000,0,120
219,00559429,HUESOS,"2002-09-09 00:00:00",0,1.00000,0.00000,0.00000,0.00000,,0,0,0,"2013-10-28 00:00:00",0.00000,0.00000,0.00000,1,0.00000,0.00000,0,,1,0.00000,"2013-09-25 00:00:00",0.00000,0.00000,"2019-12-18 14:16:45",0,0,0,4999,0,NULL,HUESOS,0.00000,NULL,NULL,1,NULL,Bultos,0.00000,0,120
220,00559442,CUEROS,"2002-09-09 00:00:00",0,1.00000,0.00000,0.00000,0.00000,,0,0,0,"2005-09-17 00:00:00",0.00000,0.00000,0.00000,1,0.00000,0.00000,0,,1,0.00000,"2013-09-25 00:00:00",0.00000,0.00000,"2019-12-18 14:16:45",0,0,0,4999,0,NULL,CUEROS,0.00000,NULL,NULL,1,NULL,Bultos,0.00000,0,120
221,00559468,MATAMBRITOS,"2002-09-09 00:00:00",0,1.00000,0.00000,0.00000,0.00000,,0,0,0,"2016-08-20 00:00:00",0.00000,0.00000,0.00000,1,0.00000,0.00000,0,,1,-1.60000,"2016-08-20 00:00:00",0.00000,0.00000,"2019-12-18 14:16:45",0,0,0,4999,0,NULL,MATAMBRITOS,0.00000,NULL,NULL,1,NULL,Bultos,0.00000,0,120
222,00562796,"OREJAS DE CERDO","2002-09-09 00:00:00",0,1.00000,0.00000,0.00000,0.00000,,0,0,0,"2002-09-09 00:00:00",0.00000,0.00000,0.00000,1,0.00000,0.00000,0,,1,0.00000,"2013-09-25 00:00:00",0.00000,0.00000,"2019-12-18 14:16:45",0,0,0,4999,0,NULL,"OREJAS DE CERDO",0.00000,NULL,NULL,1,NULL,Bultos,0.00000,0,120
223,00562809,LECHON,"2002-09-09 00:00:00",0,1.00000,0.00000,0.00000,0.00000,,0,0,0,"2014-05-09 00:00:00",0.00000,0.00000,0.00000,1,0.00000,0.00000,0,,1,0.00000,"2014-05-09 00:00:00",0.00000,0.00000,"2019-12-09 15:08:30",0,0,0,4999,0,NULL,LECHON,0.00000,NULL,NULL,1,NULL,Bultos,0.00000,0,120
224,00562822,CORDERO,"2002-09-09 00:00:00",0,1.00000,0.00000,0.00000,0.00000,,0,0,0,"2014-09-05 00:00:00",0.00000,0.00000,0.00000,1,0.00000,0.00000,0,,3,0.00000,"2014-09-05 00:00:00",0.00000,0.00000,"2019-12-18 14:16:45",0,0,0,4999,0,NULL,CORDERO,0.00000,NULL,NULL,1,NULL,Bultos,0.00000,0,120
225,"00000273       ","PRODUCTO ELABORADO","2014-03-27 00:00:00",0,1.00000,0.00000,NULL,NULL,NULL,NULL,NULL,NULL,"2014-03-27 00:00:00",0.00000,NULL,NULL,1,NULL,NULL,99,NULL,202,0.00000,NULL,NULL,NULL,"2019-05-06 15:10:16",0,0,0,0,0,NULL,"PRODUCTO ELABORADO",NULL,NULL,NULL,1,NULL,Bultos,0.00000,NULL,NULL
226,"00000317       ","CARNE DE CERDO","2014-03-27 00:00:00",0,1.00000,0.00000,NULL,NULL,NULL,NULL,NULL,NULL,"2014-03-27 00:00:00",0.00000,NULL,NULL,1,NULL,NULL,99,NULL,203,0.00000,NULL,NULL,NULL,"2019-05-06 15:10:16",0,0,0,0,0,NULL,"CARNE DE CERDO",NULL,NULL,NULL,1,NULL,Bultos,0.00000,NULL,NULL
227,00000901,"DEV CUARTO ENT","2014-05-07 00:00:00",0,1.00000,0.00000,0.00000,0.00000,,0,0,0,"2018-10-01 00:00:00",0.00000,0.00000,0.00000,110,0.00000,0.00000,99,,3,-25815.25000,"2017-01-25 00:00:00",0.00000,0.00000,"2019-12-09 15:08:30",0,0,0,0,0,,"DEV CUARTO ENT",NULL,0,0,1,,,0.00000,0,2
228,00000902,"DEV PULPAS","2014-05-07 00:00:00",0,1.00000,0.00000,0.00000,0.00000,,0,0,0,"2018-10-05 00:00:00",0.00000,0.00000,0.00000,110,0.00000,0.00000,99,,3,-8477.78000,"2017-04-12 00:00:00",0.00000,0.00000,"2019-12-09 15:08:30",0,0,0,0,0,,"DEV PULPAS",NULL,0,0,1,,,0.00000,0,2
229,00000903,"DEV BIFE ENTERO","2014-05-07 00:00:00",0,1.00000,0.00000,0.00000,0.00000,,0,0,0,"2016-03-14 00:00:00",0.00000,0.00000,0.00000,110,0.00000,0.00000,99,,3,-217.60000,"2016-03-14 00:00:00",0.00000,0.00000,"2019-12-09 15:08:30",0,0,0,0,0,,"DEV BIFE ENTERO",NULL,0,0,1,,,0.00000,0,2
230,00000904,"DEV FIAMBRE ENTERO","2014-05-07 00:00:00",0,1.00000,0.00000,0.00000,0.00000,,0,0,0,"2018-10-06 00:00:00",0.00000,0.00000,0.00000,-1,0.00000,0.00000,99,,1,-3472.35000,"2017-07-07 00:00:00",0.00000,0.00000,"2019-12-09 15:08:30",0,0,0,0,0,,"DEV FIAMBRE ENTERO",NULL,0,0,1,,,0.00000,0,2
231,00000905,"DEV EMBUTIDOS","2014-05-07 00:00:00",0,1.00000,0.00000,0.00000,0.00000,,0,0,0,"2018-11-26 00:00:00",0.00000,0.00000,0.00000,-1,0.00000,0.00000,99,,1,-8673.08000,"2017-03-21 00:00:00",0.00000,0.00000,"2019-12-09 15:08:30",0,0,0,0,0,,"DEV EMBUTIDOS",NULL,0,0,1,,,0.00000,0,2
232,00000906,"DEV CARNE SIN HUESO 1RA","2014-05-07 00:00:00",0,1.00000,0.00000,0.00000,0.00000,,0,0,0,"2018-11-26 00:00:00",0.00000,0.00000,0.00000,-1,0.00000,0.00000,99,,3,-103560.04000,"2017-08-16 00:00:00",0.00000,0.00000,"2019-12-09 15:08:31",0,0,0,0,0,,"DEV CARNE SIN HUESO 1RA",NULL,0,0,1,,,0.00000,0,2
233,00000907,"DEV CARNE SIN HUESO 2DA","2014-05-07 00:00:00",0,1.00000,0.00000,0.00000,0.00000,,0,0,0,"2018-11-26 00:00:00",0.00000,0.00000,0.00000,-1,0.00000,0.00000,99,,3,-109971.19000,"2017-07-07 00:00:00",0.00000,0.00000,"2019-12-09 15:08:31",0,0,0,0,0,,"DEV CARNE SIN HUESO 2DA",NULL,0,0,1,,,0.00000,0,2
234,00000908,"DEV CARNE CON HUESO","2014-05-07 00:00:00",0,1.00000,0.00000,0.00000,0.00000,,0,0,0,"2018-09-21 00:00:00",0.00000,0.00000,0.00000,-1,0.00000,0.00000,99,,3,-18662.93000,"2017-04-01 00:00:00",0.00000,0.00000,"2019-12-09 15:08:31",0,0,0,0,0,,"DEV CARNE CON HUESO",NULL,0,0,1,,,0.00000,0,2
235,00000909,"DEV ORILLA DE ASADO","2014-05-07 00:00:00",0,1.00000,0.00000,0.00000,0.00000,,0,0,0,"2018-11-26 00:00:00",0.00000,0.00000,0.00000,-1,0.00000,0.00000,99,,3,-12870.08000,"2017-07-07 00:00:00",0.00000,0.00000,"2019-12-09 15:08:31",0,0,0,0,0,,"DEV ORILLA DE ASADO",NULL,0,0,1,,,0.00000,0,2
236,00000910,"DEV CERDO SIN HUESO","2014-05-07 00:00:00",0,1.00000,0.00000,0.00000,0.00000,,0,0,0,"2018-11-26 00:00:00",0.00000,0.00000,0.00000,-1,0.00000,0.00000,99,,1,-7035.66000,"2017-04-01 00:00:00",0.00000,0.00000,"2019-12-09 15:08:31",0,0,0,0,0,,"DEV CERDO SIN HUESO",NULL,0,0,1,,,0.00000,0,2
237,00000911,"DEV CERDO CON HUESO","2014-05-07 00:00:00",0,1.00000,0.00000,0.00000,0.00000,,0,0,0,"2018-10-01 00:00:00",0.00000,0.00000,0.00000,110,0.00000,0.00000,99,,1,-5056.05000,"2017-03-16 00:00:00",0.00000,0.00000,"2019-12-09 15:08:31",0,0,0,0,0,,"DEV CERDO CON HUESO",NULL,0,0,1,,,0.00000,0,2
238,00000912,"DEV LECHON","2014-05-07 00:00:00",0,1.00000,0.00000,0.00000,0.00000,,0,0,0,"2018-09-08 00:00:00",0.00000,0.00000,0.00000,110,0.00000,0.00000,99,,1,-208.80000,"2016-09-17 00:00:00",0.00000,0.00000,"2019-12-09 15:08:31",0,0,0,0,0,,"DEV LECHON",NULL,0,0,1,,,0.00000,0,2
239,00000913,"DEV CORDERO","2014-05-07 00:00:00",0,1.00000,0.00000,0.00000,0.00000,,0,0,0,"2018-09-17 00:00:00",0.00000,0.00000,0.00000,110,0.00000,0.00000,99,,3,-950.47000,"2016-09-23 00:00:00",0.00000,0.00000,"2019-12-09 15:08:31",0,0,0,0,0,,"DEV CORDERO",NULL,0,0,1,,,0.00000,0,2
240,00000914,"DEV GRASA","2014-05-07 00:00:00",0,1.00000,0.00000,0.00000,0.00000,,0,0,0,"2018-11-26 00:00:00",0.00000,0.00000,0.00000,110,0.00000,0.00000,99,,3,-62187.17000,"2015-07-01 00:00:00",0.00000,0.00000,"2019-12-09 15:08:31",0,0,0,0,0,,"DEV GRASA",NULL,0,0,1,,,0.00000,0,2
241,00000915,"DEV ACHURAS","2014-05-07 00:00:00",0,1.00000,0.00000,0.00000,0.00000,,0,0,0,"2018-11-26 00:00:00",0.00000,0.00000,0.00000,110,0.00000,0.00000,99,,3,-12087.01000,"2017-04-01 00:00:00",0.00000,0.00000,"2019-12-09 15:08:31",0,0,0,0,0,,"DEV ACHURAS",NULL,0,0,1,,,0.00000,0,2
242,00000916,"DEV ELABORADOS","2014-05-07 00:00:00",0,1.00000,0.00000,0.00000,0.00000,,0,0,0,"2018-11-26 00:00:00",0.00000,0.00000,0.00000,110,0.00000,0.00000,99,,1,-9297.01000,"2017-07-07 00:00:00",0.00000,0.00000,"2019-12-09 15:08:31",0,0,0,0,0,,"DEV ELABORADOS",NULL,0,0,1,,,0.00000,0,2
243,00000917,"DEV POLLO","2014-05-07 00:00:00",0,1.00000,0.00000,0.00000,0.00000,,0,0,0,"2018-11-26 00:00:00",0.00000,0.00000,0.00000,-1,0.00000,0.00000,99,,1,-36089.81000,"2017-07-07 00:00:00",0.00000,0.00000,"2019-12-09 15:08:31",0,0,0,0,0,,"DEV POLLO",NULL,0,0,1,,,0.00000,0,2
244,00000276,"PAQ. GRASA P/JUGO BOVINO X KG","2014-06-05 00:00:00",0,1.00000,0.00000,0.00000,0.00000,,0,0,0,"2020-02-11 00:00:00",0.00000,0.00000,0.00000,0,0.00000,0.00000,99,,202,-515.36000,"2020-02-08 00:00:00",0.00000,0.00000,"2019-12-18 14:16:45",0,0,0,4200,0,,"PAQ. GRASA P/JUGO BOVINO X KG",NULL,0,0,1,,,0.00000,0,2
245,00000277,"PALETA SANDWICHERA MITY","2014-06-05 00:00:00",0,1.00000,0.00000,0.00000,0.00000,,0,0,0,"2020-02-11 00:00:00",0.00000,0.00000,0.00000,0,0.00000,0.00000,99,,202,-833.70000,"2018-04-10 00:00:00",0.00000,0.00000,"2019-12-18 14:16:45",0,0,0,4200,0,,"PALETA SANDWICHERA MITY",NULL,0,0,1,,,0.00000,0,2
246,00000278,"MORTADELA MINI X UNID.","2014-08-04 00:00:00",0,1.00000,0.00000,0.00000,0.00000,,0,0,0,"2019-05-21 00:00:00",0.00000,0.00000,0.00000,0,0.00000,0.00000,99,,1,-11.90000,"2017-09-01 00:00:00",0.00000,0.00000,"2019-12-18 14:16:45",0,0,0,4200,0,,"MORTADELA MINI X UNID.",NULL,0,0,1,,,0.00000,0,2
247,00000602,FLETES,"2014-08-05 00:00:00",0,1.00000,0.00000,0.00000,0.00000,,0,0,0,"2019-09-05 00:00:00",0.00000,0.00000,0.00000,0,0.00000,0.00000,99,,1,-33554.00000,"2019-09-05 00:00:00",0.00000,0.00000,"2019-12-09 15:08:32",0,0,0,4999,0,,FLETES,NULL,0,0,1,,,0.00000,0,2
248,00562823,"FIAMBRE SURTIDO ( 5 PIEZAS)","2014-11-18 00:00:00",0,1.00000,0.00000,0.00000,0.00000,,0,0,0,"2014-11-18 00:00:00",0.00000,0.00000,0.00000,0,0.00000,0.00000,99,,202,0.00000,NULL,0.00000,0.00000,"2019-12-18 14:09:39",0,0,0,4200,0,,SURTIDO,NULL,0,0,1,,,0.00000,0,2
249,00000451,"BIFE ANGOSTO C/H","2015-02-03 00:00:00",0,1.00000,0.00000,0.00000,0.00000,,0,0,0,"2016-05-26 00:00:00",0.00000,0.00000,0.00000,0,0.00000,0.00000,99,,204,-3.08000,"2016-05-26 00:00:00",0.00000,0.00000,"2019-12-09 15:08:32",0,0,0,4400,0,,"BIFE ANGOSTO C/H",NULL,0,0,1,,,0.00000,0,2
250,00000918,"DEV TENDON PARA MORCILLA","2015-10-07 00:00:00",0,1.00000,0.00000,0.00000,0.00000,,0,0,0,"2018-10-05 00:00:00",0.00000,0.00000,0.00000,0,0.00000,0.00000,99,,1,-3572.28000,"2017-07-07 00:00:00",0.00000,0.00000,"2019-12-09 15:08:32",0,0,0,0,0,,"DEV TENDON PARA MORCILLA",NULL,0,0,1,,,0.00000,0,2
251,00000270,"MILANESAS DE POLLO","2016-10-18 00:00:00",0,1.00000,0.00000,0.00000,0.00000,,0,0,0,"2020-02-11 00:00:00",0.00000,0.00000,0.00000,0,0.00000,0.00000,99,,201,-848.74000,"2019-06-15 00:00:00",0.00000,0.00000,"2019-12-18 14:16:45",1002,0,0,0,0,C:/JWIN/JQGestion/Imagenes/Articulos/jpg/00000270.jpg,"MILANESAS DE POLLO",NULL,0,0,1,,,0.00000,0,2
252,00000271,"HAMBURGUESAS OFERTA ZONA X 4","2016-11-23 00:00:00",0,1.00000,0.00000,0.00000,0.00000,,0,0,0,"2020-02-06 00:00:00",0.00000,0.00000,0.00000,0,0.00000,0.00000,99,,202,-52.00000,"2017-12-07 00:00:00",0.00000,0.00000,"2019-12-18 14:10:24",0,0,0,4200,0,,"HAMBURGUESAS OFERTA ZONA",NULL,0,0,1,,,0.00000,0,2
253,00000272,"SALAMINES DE OFERTA","2016-11-23 00:00:00",0,1.00000,0.00000,0.00000,0.00000,,0,0,0,"2018-10-09 00:00:00",0.00000,0.00000,0.00000,0,0.00000,0.00000,99,,202,0.00000,NULL,0.00000,0.00000,"2019-12-18 14:08:06",0,0,0,4200,0,,"SALAMINES DE OFERTA",NULL,0,0,1,,,0.00000,0,2
254,00000284,"HAMBUEGUESA SUPER ZONA","2016-12-12 00:00:00",0,1.00000,0.00000,0.00000,0.00000,,0,0,0,"2020-02-11 00:00:00",0.00000,0.00000,0.00000,0,0.00000,0.00000,99,,202,-349.00000,"2018-04-04 00:00:00",0.00000,0.00000,"2019-12-18 14:10:25",0,0,0,0,0,,"HAMBUEGUESA SUPER ZONA",NULL,0,0,1,,,0.00000,0,2
255,00000285,"HAMBURGUESA ZONA","2016-12-12 00:00:00",0,1.00000,0.00000,0.00000,0.00000,,0,0,0,"2019-02-11 00:00:00",0.00000,0.00000,0.00000,0,0.00000,0.00000,99,,202,0.00000,NULL,0.00000,0.00000,"2019-12-18 14:10:25",0,0,0,0,0,,"HAMBURGUESA ZONA",NULL,0,0,1,,,0.00000,0,2
256,00000286,"HAMBURGUESA CHICA ZONA","2016-12-12 00:00:00",0,1.00000,0.00000,0.00000,0.00000,,0,0,0,"2019-02-08 00:00:00",0.00000,0.00000,0.00000,0,0.00000,0.00000,99,,202,0.00000,NULL,0.00000,0.00000,"2019-12-18 14:10:25",0,0,0,0,0,,"HAMBURGUESA CHICA ZONA",NULL,0,0,1,,,0.00000,0,2
257,00000423,"OJO DE BIFE","2016-12-13 00:00:00",0,1.00000,0.00000,0.00000,0.00000,,0,0,0,"2019-10-31 00:00:00",0.00000,0.00000,0.00000,0,0.00000,0.00000,99,,204,0.00000,NULL,0.00000,0.00000,"2019-12-18 14:16:45",1002,0,0,0,0,,"OJO DE BIFE",NULL,0,0,1,,,0.00000,0,2
258,00000339,"CORDERO DE 10 A 11.900 KG","2016-12-16 00:00:00",0,1.00000,0.00000,0.00000,0.00000,,0,0,0,"2016-12-16 00:00:00",0.00000,0.00000,0.00000,0,0.00000,0.00000,99,,207,0.00000,NULL,0.00000,0.00000,"2019-12-18 14:16:45",0,0,0,4700,0,C:/JWIN/JQGestion/Imagenes/Articulos/jpg/00000339.jpg,"CORDERO DE 12 A 14 KG",NULL,0,0,1,,,0.00000,0,2
259,00000340,"CORDERO DE 12 A 15.900 KG","2016-12-16 00:00:00",0,1.00000,0.00000,0.00000,0.00000,,0,0,0,"2018-07-06 00:00:00",0.00000,0.00000,0.00000,0,0.00000,0.00000,99,,207,-16.00000,"2017-01-07 00:00:00",0.00000,0.00000,"2019-12-18 14:16:45",0,0,0,4700,0,C:/JWIN/JQGestion/Imagenes/Articulos/jpg/00000340.jpg,"CORDERO DE 14.100 A 16 KG",NULL,0,0,1,,,0.00000,0,2
260,00000343,"CORDERO DE 16 A 19 KG","2016-12-16 00:00:00",0,1.00000,0.00000,0.00000,0.00000,,0,0,0,"2018-07-28 00:00:00",0.00000,0.00000,0.00000,0,0.00000,0.00000,99,,207,0.00000,"2016-12-23 00:00:00",0.00000,0.00000,"2019-12-18 14:16:45",0,0,0,4700,0,C:/JWIN/JQGestion/Imagenes/Articulos/jpg/00000343.jpg,"CORDERO MAS DE 16 KG",NULL,0,0,1,,,0.00000,0,2
